"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"27";"Sentido de iniciativa y espíritu emprendedor";"10";"37";"15";"56";"2";"7";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"27";"Conciencia y expresiones culturales";"10";"37";"13";"48";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Comunicación lingüística";"32";"58";"18";"33";"3";"5";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Competencia matemática y competencias básicas en ciencia y tecnología";"29";"53";"23";"42";"1";"2";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Competencia digital";"14";"25";"38";"69";"1";"2";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Aprender a aprender";"30";"55";"17";"31";"5";"9";"2";"4";"1";"2"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Competencias sociales y cívicas";"27";"49";"20";"36";"6";"11";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Sentido de iniciativa y espíritu emprendedor";"21";"38";"28";"51";"3";"5";"2";"4";"1";"2"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Conciencia y expresiones culturales";"19";"35";"27";"49";"7";"13";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Comunicación lingüística";"11";"85";"2";"15";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"69";"3";"23";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Competencia digital";"6";"46";"6";"46";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Aprender a aprender";"11";"85";"1";"8";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Competencias sociales y cívicas";"5";"38";"8";"62";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Sentido de iniciativa y espíritu emprendedor";"11";"85";"1";"8";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"13";"Conciencia y expresiones culturales";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Comunicación lingüística";"11";"85";"2";"15";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"69";"3";"23";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia digital";"6";"46";"6";"46";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Aprender a aprender";"11";"85";"1";"8";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencias sociales y cívicas";"5";"38";"8";"62";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Sentido de iniciativa y espíritu emprendedor";"11";"85";"1";"8";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Conciencia y expresiones culturales";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Comunicación lingüística";"13";"46";"7";"25";"3";"11";"5";"18";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"17";"61";"2";"7";"6";"21";"3";"11";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencia digital";"4";"14";"15";"54";"3";"11";"6";"21";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Aprender a aprender";"13";"46";"6";"21";"4";"14";"5";"18";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencias sociales y cívicas";"4";"14";"14";"50";"10";"36";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Sentido de iniciativa y espíritu emprendedor";"10";"36";"9";"32";"4";"14";"5";"18";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Conciencia y expresiones culturales";"5";"18";"15";"54";"7";"25";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"25";"Comunicación lingüística";"10";"40";"12";"48";"3";"12";"0";"0";"0";"0"
