"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Aprender a aprender";"15";"54";"5";"18";"3";"11";"3";"11";"2";"7"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencias sociales y cívicas";"5";"18";"13";"46";"8";"29";"0";"0";"2";"7"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Sentido de iniciativa y espíritu emprendedor";"4";"14";"14";"50";"8";"29";"0";"0";"2";"7"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Conciencia y expresiones culturales";"1";"4";"20";"71";"5";"18";"0";"0";"2";"7"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Comunicación lingüística";"3";"12";"18";"69";"4";"15";"0";"0";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"35";"13";"50";"3";"12";"0";"0";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Competencia digital";"0";"0";"20";"77";"5";"19";"0";"0";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Aprender a aprender";"10";"38";"12";"46";"2";"8";"1";"4";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Competencias sociales y cívicas";"1";"4";"18";"69";"6";"23";"0";"0";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Sentido de iniciativa y espíritu emprendedor";"8";"31";"12";"46";"2";"8";"3";"12";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Conciencia y expresiones culturales";"0";"0";"16";"62";"9";"35";"0";"0";"1";"4"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Comunicación lingüística";"12";"22";"29";"54";"10";"19";"0";"0";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencia matemática y competencias básicas en ciencia y tecnología";"19";"35";"24";"44";"8";"15";"0";"0";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencia digital";"0";"0";"39";"72";"12";"22";"0";"0";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Aprender a aprender";"25";"46";"17";"31";"5";"9";"4";"7";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencias sociales y cívicas";"6";"11";"31";"57";"14";"26";"0";"0";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Sentido de iniciativa y espíritu emprendedor";"12";"22";"26";"48";"10";"19";"3";"6";"3";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Conciencia y expresiones culturales";"1";"2";"36";"67";"14";"26";"0";"0";"3";"6"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DESCRIPCIÓN CALIFICACIÓN";"CODIGO";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poco adecuado";"PA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Adecuado";"AD";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Muy adecuado";"MA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Excelente";"EX";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No evaluado";"NO EVA.";"";"";"";"";"";"";"";"";"";"";"";"";"";""
