"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Sentido de iniciativa y espíritu emprendedor";"7";"13";"34";"62";"14";"25";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"55";"Conciencia y expresiones culturales";"2";"4";"40";"73";"13";"24";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Comunicación lingüística";"4";"15";"17";"65";"4";"15";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"2";"8";"17";"65";"6";"23";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Competencia digital";"0";"0";"23";"88";"3";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Aprender a aprender";"3";"12";"20";"77";"2";"8";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Competencias sociales y cívicas";"0";"0";"25";"96";"1";"4";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Sentido de iniciativa y espíritu emprendedor";"2";"8";"21";"81";"3";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"26";"Conciencia y expresiones culturales";"3";"12";"18";"69";"4";"15";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Comunicación lingüística";"13";"48";"10";"37";"3";"11";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"33";"15";"56";"2";"7";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Competencia digital";"3";"11";"21";"78";"2";"7";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Aprender a aprender";"6";"22";"18";"67";"2";"7";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Competencias sociales y cívicas";"4";"15";"20";"74";"2";"7";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Sentido de iniciativa y espíritu emprendedor";"11";"41";"12";"44";"3";"11";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"27";"Conciencia y expresiones culturales";"4";"15";"18";"67";"4";"15";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Comunicación lingüística";"17";"32";"27";"51";"7";"13";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencia matemática y competencias básicas en ciencia y tecnología";"11";"21";"32";"60";"8";"15";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencia digital";"3";"6";"44";"83";"5";"9";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Aprender a aprender";"9";"17";"38";"72";"4";"8";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencias sociales y cívicas";"4";"8";"45";"85";"3";"6";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Sentido de iniciativa y espíritu emprendedor";"13";"25";"33";"62";"6";"11";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Conciencia y expresiones culturales";"7";"13";"36";"68";"8";"15";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Comunicación lingüística";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Competencia digital";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Aprender a aprender";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Competencias sociales y cívicas";"1";"9";"10";"91";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Sentido de iniciativa y espíritu emprendedor";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3Z";"11";"Conciencia y expresiones culturales";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Comunicación lingüística";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia digital";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Aprender a aprender";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencias sociales y cívicas";"1";"9";"10";"91";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Sentido de iniciativa y espíritu emprendedor";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Conciencia y expresiones culturales";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Comunicación lingüística";"6";"22";"12";"44";"8";"30";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Competencia matemática y competencias básicas en ciencia y tecnología";"7";"26";"12";"44";"6";"22";"2";"7";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Competencia digital";"0";"0";"19";"70";"8";"30";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Aprender a aprender";"11";"41";"9";"33";"7";"26";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Competencias sociales y cívicas";"3";"11";"13";"48";"11";"41";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Sentido de iniciativa y espíritu emprendedor";"8";"30";"11";"41";"3";"11";"5";"19";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"27";"Conciencia y expresiones culturales";"3";"11";"12";"44";"10";"37";"2";"7";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Comunicación lingüística";"17";"65";"4";"15";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"15";"58";"6";"23";"4";"15";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia digital";"7";"27";"15";"58";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Aprender a aprender";"14";"54";"7";"27";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencias sociales y cívicas";"7";"27";"14";"54";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Sentido de iniciativa y espíritu emprendedor";"7";"27";"14";"54";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Conciencia y expresiones culturales";"11";"42";"11";"42";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Comunicación lingüística";"23";"43";"16";"30";"13";"25";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencia matemática y competencias básicas en ciencia y tecnología";"22";"42";"18";"34";"10";"19";"3";"6";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencia digital";"7";"13";"34";"64";"12";"23";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Aprender a aprender";"25";"47";"16";"30";"12";"23";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Competencias sociales y cívicas";"10";"19";"27";"51";"16";"30";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Sentido de iniciativa y espíritu emprendedor";"15";"28";"25";"47";"8";"15";"5";"9";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"53";"Conciencia y expresiones culturales";"14";"26";"23";"43";"14";"26";"2";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Comunicación lingüística";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Competencia digital";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Aprender a aprender";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Competencias sociales y cívicas";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Sentido de iniciativa y espíritu emprendedor";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2Z";"11";"Conciencia y expresiones culturales";"1";"9";"10";"91";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Comunicación lingüística";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"36";"7";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia digital";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Aprender a aprender";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencias sociales y cívicas";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Sentido de iniciativa y espíritu emprendedor";"2";"18";"9";"82";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Conciencia y expresiones culturales";"1";"9";"10";"91";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Comunicación lingüística";"11";"44";"12";"48";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"24";"18";"72";"1";"4";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Competencia digital";"3";"12";"20";"80";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Aprender a aprender";"8";"32";"15";"60";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Competencias sociales y cívicas";"4";"16";"20";"80";"1";"4";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Sentido de iniciativa y espíritu emprendedor";"10";"40";"13";"52";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1A";"25";"Conciencia y expresiones culturales";"7";"28";"17";"68";"1";"4";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Comunicación lingüística";"4";"15";"15";"58";"7";"27";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"12";"16";"62";"7";"27";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Competencia digital";"3";"12";"16";"62";"7";"27";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Aprender a aprender";"3";"12";"16";"62";"7";"27";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Competencias sociales y cívicas";"2";"8";"16";"62";"8";"31";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Sentido de iniciativa y espíritu emprendedor";"4";"15";"15";"58";"7";"27";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"26";"Conciencia y expresiones culturales";"3";"12";"15";"58";"8";"31";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Comunicación lingüística";"10";"38";"13";"50";"3";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"11";"42";"12";"46";"3";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Competencia digital";"7";"27";"17";"65";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Aprender a aprender";"11";"42";"12";"46";"3";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Competencias sociales y cívicas";"5";"19";"17";"65";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Sentido de iniciativa y espíritu emprendedor";"12";"46";"10";"38";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"26";"Conciencia y expresiones culturales";"6";"23";"18";"69";"2";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Comunicación lingüística";"8";"31";"13";"50";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"31";"13";"50";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Competencia digital";"7";"27";"14";"54";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Aprender a aprender";"7";"27";"15";"58";"4";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Competencias sociales y cívicas";"6";"23";"15";"58";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Sentido de iniciativa y espíritu emprendedor";"6";"23";"15";"58";"4";"15";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"26";"Conciencia y expresiones culturales";"6";"23";"15";"58";"5";"19";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"103";"Comunicación lingüística";"33";"32";"53";"51";"17";"17";"0";"0";"0";"0"
