"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Comunicación lingüística";"9";"36";"12";"48";"4";"16";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"36";"12";"48";"3";"12";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Competencia digital";"4";"16";"19";"76";"2";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Aprender a aprender";"9";"36";"14";"56";"2";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Competencias sociales y cívicas";"7";"28";"17";"68";"1";"4";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Sentido de iniciativa y espíritu emprendedor";"13";"52";"12";"48";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"25";"Conciencia y expresiones culturales";"4";"16";"18";"72";"3";"12";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Comunicación lingüística";"24";"38";"31";"48";"8";"12";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Competencia matemática y competencias básicas en ciencia y tecnología";"21";"33";"31";"48";"9";"14";"3";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Competencia digital";"11";"17";"44";"69";"8";"12";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Aprender a aprender";"22";"34";"34";"53";"7";"11";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Competencias sociales y cívicas";"18";"28";"42";"66";"2";"3";"2";"3";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Sentido de iniciativa y espíritu emprendedor";"27";"42";"31";"48";"5";"8";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"64";"Conciencia y expresiones culturales";"12";"19";"43";"67";"8";"12";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Comunicación lingüística";"5";"18";"13";"46";"9";"32";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"43";"10";"36";"6";"21";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Competencia digital";"3";"11";"19";"68";"6";"21";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Aprender a aprender";"6";"21";"14";"50";"6";"21";"2";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Competencias sociales y cívicas";"6";"21";"15";"54";"7";"25";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Sentido de iniciativa y espíritu emprendedor";"7";"25";"14";"50";"5";"18";"2";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"28";"Conciencia y expresiones culturales";"4";"14";"18";"64";"4";"14";"2";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Comunicación lingüística";"9";"30";"13";"43";"5";"17";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Competencia matemática y competencias básicas en ciencia y tecnología";"11";"37";"9";"30";"10";"33";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Competencia digital";"4";"13";"21";"70";"4";"13";"1";"3";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Aprender a aprender";"10";"33";"12";"40";"6";"20";"2";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Competencias sociales y cívicas";"7";"23";"17";"57";"4";"13";"2";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Sentido de iniciativa y espíritu emprendedor";"7";"23";"14";"47";"6";"20";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"30";"Conciencia y expresiones culturales";"6";"20";"15";"50";"6";"20";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Comunicación lingüística";"7";"24";"12";"41";"9";"31";"1";"3";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"28";"11";"38";"6";"21";"4";"14";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Competencia digital";"1";"3";"17";"59";"8";"28";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Aprender a aprender";"4";"14";"14";"48";"7";"24";"4";"14";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Competencias sociales y cívicas";"1";"3";"17";"59";"8";"28";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Sentido de iniciativa y espíritu emprendedor";"7";"24";"11";"38";"8";"28";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"29";"Conciencia y expresiones culturales";"4";"14";"14";"48";"8";"28";"3";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Comunicación lingüística";"21";"24";"38";"44";"23";"26";"5";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencia matemática y competencias básicas en ciencia y tecnología";"31";"36";"30";"34";"22";"25";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencia digital";"8";"9";"57";"66";"18";"21";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Aprender a aprender";"20";"23";"40";"46";"19";"22";"8";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencias sociales y cívicas";"14";"16";"49";"56";"19";"22";"5";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Sentido de iniciativa y espíritu emprendedor";"21";"24";"39";"45";"19";"22";"8";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Conciencia y expresiones culturales";"14";"16";"47";"54";"18";"21";"8";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Comunicación lingüística";"7";"70";"3";"30";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"10";"8";"80";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Competencia digital";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Competencias sociales y cívicas";"2";"20";"6";"60";"2";"20";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Sentido de iniciativa y espíritu emprendedor";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"10";"Conciencia y expresiones culturales";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Comunicación lingüística";"7";"70";"3";"30";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"10";"8";"80";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia digital";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencias sociales y cívicas";"2";"20";"6";"60";"2";"20";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Sentido de iniciativa y espíritu emprendedor";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Conciencia y expresiones culturales";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Comunicación lingüística";"0";"0";"16";"76";"4";"19";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencia matemática y competencias básicas en ciencia y tecnología";"0";"0";"13";"62";"6";"29";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencia digital";"0";"0";"14";"67";"5";"24";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Aprender a aprender";"1";"5";"11";"52";"7";"33";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencias sociales y cívicas";"0";"0";"13";"62";"6";"29";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Sentido de iniciativa y espíritu emprendedor";"0";"0";"13";"62";"6";"29";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Conciencia y expresiones culturales";"0";"0";"12";"57";"7";"33";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Comunicación lingüística";"4";"17";"11";"48";"5";"22";"3";"13";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"26";"8";"35";"5";"22";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Competencia digital";"0";"0";"15";"65";"5";"22";"3";"13";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Aprender a aprender";"3";"13";"10";"43";"6";"26";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Competencias sociales y cívicas";"3";"13";"11";"48";"7";"30";"2";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Sentido de iniciativa y espíritu emprendedor";"3";"13";"14";"61";"5";"22";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"23";"Conciencia y expresiones culturales";"0";"0";"16";"70";"5";"22";"2";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Comunicación lingüística";"12";"48";"9";"36";"1";"4";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"48";"9";"36";"2";"8";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencia digital";"6";"24";"15";"60";"4";"16";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Aprender a aprender";"11";"44";"11";"44";"2";"8";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencias sociales y cívicas";"7";"28";"15";"60";"1";"4";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Sentido de iniciativa y espíritu emprendedor";"10";"40";"12";"48";"3";"12";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Conciencia y expresiones culturales";"7";"28";"15";"60";"3";"12";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Comunicación lingüística";"16";"23";"36";"52";"10";"14";"7";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencia matemática y competencias básicas en ciencia y tecnología";"18";"26";"30";"43";"13";"19";"8";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencia digital";"6";"9";"44";"64";"14";"20";"5";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Aprender a aprender";"15";"22";"32";"46";"15";"22";"7";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencias sociales y cívicas";"10";"14";"39";"57";"14";"20";"6";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Sentido de iniciativa y espíritu emprendedor";"13";"19";"39";"57";"14";"20";"3";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Conciencia y expresiones culturales";"7";"10";"43";"62";"15";"22";"4";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Comunicación lingüística";"6";"60";"4";"40";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencia digital";"6";"60";"3";"30";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Aprender a aprender";"5";"50";"4";"40";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencias sociales y cívicas";"3";"30";"6";"60";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Sentido de iniciativa y espíritu emprendedor";"7";"70";"2";"20";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Conciencia y expresiones culturales";"2";"20";"7";"70";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Comunicación lingüística";"6";"60";"4";"40";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia digital";"6";"60";"3";"30";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Aprender a aprender";"5";"50";"4";"40";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencias sociales y cívicas";"3";"30";"6";"60";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Sentido de iniciativa y espíritu emprendedor";"7";"70";"2";"20";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Conciencia y expresiones culturales";"2";"20";"7";"70";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Comunicación lingüística";"4";"16";"12";"48";"5";"20";"4";"16";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"24";"7";"28";"9";"36";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencia digital";"1";"4";"12";"48";"9";"36";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Aprender a aprender";"1";"4";"16";"64";"5";"20";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencias sociales y cívicas";"1";"4";"15";"60";"7";"28";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Sentido de iniciativa y espíritu emprendedor";"1";"4";"15";"60";"5";"20";"4";"16";"0";"0"
