"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"36";"13";"46";"5";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Competencia digital";"6";"21";"16";"57";"6";"21";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Aprender a aprender";"10";"36";"11";"39";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Competencias sociales y cívicas";"7";"25";"15";"54";"6";"21";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Sentido de iniciativa y espíritu emprendedor";"8";"29";"17";"61";"3";"11";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"28";"Conciencia y expresiones culturales";"6";"21";"18";"64";"3";"11";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Comunicación lingüística";"11";"39";"10";"36";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"29";"11";"39";"8";"29";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Competencia digital";"5";"18";"16";"57";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Aprender a aprender";"10";"36";"11";"39";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Competencias sociales y cívicas";"2";"7";"18";"64";"8";"29";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Sentido de iniciativa y espíritu emprendedor";"8";"29";"15";"54";"5";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"28";"Conciencia y expresiones culturales";"4";"14";"19";"68";"5";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Comunicación lingüística";"20";"24";"41";"49";"22";"26";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Competencia matemática y competencias básicas en ciencia y tecnología";"31";"37";"35";"42";"17";"20";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Competencia digital";"16";"19";"52";"62";"16";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Aprender a aprender";"26";"31";"39";"46";"19";"23";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Competencias sociales y cívicas";"14";"17";"52";"62";"18";"21";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Sentido de iniciativa y espíritu emprendedor";"22";"26";"53";"63";"9";"11";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"84";"Conciencia y expresiones culturales";"17";"20";"55";"65";"11";"13";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Comunicación lingüística";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Competencia digital";"9";"82";"2";"18";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Aprender a aprender";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Competencias sociales y cívicas";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Sentido de iniciativa y espíritu emprendedor";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2D";"11";"Conciencia y expresiones culturales";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Comunicación lingüística";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencia digital";"9";"82";"2";"18";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Aprender a aprender";"6";"55";"5";"45";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Competencias sociales y cívicas";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Sentido de iniciativa y espíritu emprendedor";"5";"45";"6";"55";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"11";"Conciencia y expresiones culturales";"3";"27";"8";"73";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Comunicación lingüística";"5";"24";"13";"62";"3";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"29";"11";"52";"3";"14";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencia digital";"0";"0";"16";"76";"4";"19";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Aprender a aprender";"2";"10";"14";"67";"5";"24";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Competencias sociales y cívicas";"1";"5";"15";"71";"5";"24";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Sentido de iniciativa y espíritu emprendedor";"5";"24";"12";"57";"4";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"21";"Conciencia y expresiones culturales";"0";"0";"18";"86";"3";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Comunicación lingüística";"8";"36";"10";"45";"2";"9";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"36";"6";"27";"8";"36";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Competencia digital";"2";"9";"15";"68";"5";"23";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Aprender a aprender";"5";"23";"11";"50";"5";"23";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Competencias sociales y cívicas";"3";"14";"16";"73";"3";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Sentido de iniciativa y espíritu emprendedor";"2";"9";"14";"64";"6";"27";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"22";"Conciencia y expresiones culturales";"1";"5";"15";"68";"6";"27";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Comunicación lingüística";"15";"58";"8";"31";"1";"4";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"16";"62";"6";"23";"4";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencia digital";"5";"19";"17";"65";"4";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Aprender a aprender";"8";"31";"14";"54";"4";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencias sociales y cívicas";"5";"19";"19";"73";"2";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Sentido de iniciativa y espíritu emprendedor";"9";"35";"12";"46";"5";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Conciencia y expresiones culturales";"7";"27";"16";"62";"3";"12";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Comunicación lingüística";"28";"41";"31";"45";"6";"9";"4";"6";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencia matemática y competencias básicas en ciencia y tecnología";"30";"43";"23";"33";"15";"22";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencia digital";"7";"10";"48";"70";"13";"19";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Aprender a aprender";"15";"22";"39";"57";"14";"20";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Competencias sociales y cívicas";"9";"13";"50";"72";"10";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Sentido de iniciativa y espíritu emprendedor";"16";"23";"38";"55";"15";"22";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"69";"Conciencia y expresiones culturales";"8";"12";"49";"71";"12";"17";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Comunicación lingüística";"6";"60";"4";"40";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencia digital";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Aprender a aprender";"0";"0";"9";"90";"1";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Competencias sociales y cívicas";"1";"10";"9";"90";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Sentido de iniciativa y espíritu emprendedor";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"10";"Conciencia y expresiones culturales";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Comunicación lingüística";"6";"60";"4";"40";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia digital";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Aprender a aprender";"0";"0";"9";"90";"1";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencias sociales y cívicas";"1";"10";"9";"90";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Sentido de iniciativa y espíritu emprendedor";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Conciencia y expresiones culturales";"0";"0";"10";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Comunicación lingüística";"5";"20";"11";"44";"7";"28";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"11";"44";"8";"32";"4";"16";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencia digital";"1";"4";"19";"76";"3";"12";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Aprender a aprender";"5";"20";"16";"64";"2";"8";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Competencias sociales y cívicas";"5";"20";"14";"56";"4";"16";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Sentido de iniciativa y espíritu emprendedor";"4";"16";"14";"56";"5";"20";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Conciencia y expresiones culturales";"2";"8";"14";"56";"7";"28";"2";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"30";"Comunicación lingüística";"15";"50";"13";"43";"2";"7";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"30";"Competencia matemática y competencias básicas en ciencia y tecnología";"17";"57";"12";"40";"1";"3";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"30";"Competencia digital";"2";"7";"27";"90";"1";"3";"0";"0";"0";"0"
