"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"41";"10";"45";"2";"9";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Competencia digital";"1";"5";"19";"86";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Aprender a aprender";"6";"27";"11";"50";"5";"23";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Competencias sociales y cívicas";"5";"23";"14";"64";"3";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Sentido de iniciativa y espíritu emprendedor";"10";"45";"9";"41";"3";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"22";"Conciencia y expresiones culturales";"0";"0";"20";"91";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Comunicación lingüística";"9";"41";"11";"50";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"15";"68";"6";"27";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Competencia digital";"3";"14";"18";"82";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Aprender a aprender";"8";"36";"12";"55";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Competencias sociales y cívicas";"3";"14";"15";"68";"4";"18";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Sentido de iniciativa y espíritu emprendedor";"6";"27";"13";"59";"3";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"22";"Conciencia y expresiones culturales";"3";"14";"12";"55";"1";"5";"6";"27";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Comunicación lingüística";"46";"53";"33";"38";"6";"7";"2";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencia matemática y competencias básicas en ciencia y tecnología";"48";"55";"30";"34";"8";"9";"1";"1";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencia digital";"12";"14";"69";"79";"6";"7";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Aprender a aprender";"25";"29";"49";"56";"12";"14";"1";"1";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Competencias sociales y cívicas";"14";"16";"60";"69";"13";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Sentido de iniciativa y espíritu emprendedor";"27";"31";"48";"55";"11";"13";"1";"1";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"87";"Conciencia y expresiones culturales";"9";"10";"59";"68";"12";"14";"7";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Comunicación lingüística";"9";"39";"6";"26";"6";"26";"2";"9";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"43";"6";"26";"6";"26";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencia digital";"6";"26";"6";"26";"9";"39";"2";"9";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Aprender a aprender";"8";"35";"10";"43";"2";"9";"3";"13";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencias sociales y cívicas";"7";"30";"9";"39";"4";"17";"3";"13";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Sentido de iniciativa y espíritu emprendedor";"7";"30";"10";"43";"5";"22";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Conciencia y expresiones culturales";"5";"22";"9";"39";"4";"17";"5";"22";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Comunicación lingüística";"10";"45";"8";"36";"3";"14";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"7";"32";"12";"55";"2";"9";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Competencia digital";"7";"32";"13";"59";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Aprender a aprender";"7";"32";"13";"59";"1";"5";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Competencias sociales y cívicas";"8";"36";"12";"55";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Sentido de iniciativa y espíritu emprendedor";"5";"23";"14";"64";"3";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Conciencia y expresiones culturales";"6";"27";"13";"59";"2";"9";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Comunicación lingüística";"13";"59";"8";"36";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"11";"50";"9";"41";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia digital";"8";"36";"11";"50";"3";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Aprender a aprender";"11";"50";"9";"41";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencias sociales y cívicas";"6";"27";"12";"55";"4";"18";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Sentido de iniciativa y espíritu emprendedor";"9";"41";"11";"50";"2";"9";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Conciencia y expresiones culturales";"4";"18";"11";"50";"7";"32";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Comunicación lingüística";"6";"26";"11";"48";"5";"22";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"17";"12";"52";"2";"9";"5";"22";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia digital";"5";"22";"11";"48";"3";"13";"4";"17";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Aprender a aprender";"6";"26";"10";"43";"4";"17";"3";"13";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencias sociales y cívicas";"6";"26";"9";"39";"3";"13";"5";"22";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Sentido de iniciativa y espíritu emprendedor";"7";"30";"7";"30";"7";"30";"2";"9";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Conciencia y expresiones culturales";"3";"13";"13";"57";"6";"26";"1";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Comunicación lingüística";"38";"42";"33";"37";"15";"17";"4";"4";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Competencia matemática y competencias básicas en ciencia y tecnología";"32";"36";"39";"43";"12";"13";"7";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Competencia digital";"26";"29";"41";"46";"17";"19";"6";"7";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Aprender a aprender";"32";"36";"42";"47";"9";"10";"7";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Competencias sociales y cívicas";"27";"30";"42";"47";"13";"14";"8";"9";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Sentido de iniciativa y espíritu emprendedor";"28";"31";"42";"47";"17";"19";"3";"3";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"90";"Conciencia y expresiones culturales";"18";"20";"46";"51";"19";"21";"7";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Comunicación lingüística";"7";"58";"3";"25";"2";"17";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia digital";"2";"17";"10";"83";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Aprender a aprender";"4";"33";"8";"67";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencias sociales y cívicas";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Conciencia y expresiones culturales";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Comunicación lingüística";"7";"58";"3";"25";"2";"17";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia digital";"2";"17";"10";"83";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Aprender a aprender";"4";"33";"8";"67";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencias sociales y cívicas";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Conciencia y expresiones culturales";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Comunicación lingüística";"9";"45";"8";"40";"3";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"5";"25";"10";"50";"5";"25";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia digital";"0";"0";"19";"95";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Aprender a aprender";"6";"30";"10";"50";"3";"15";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencias sociales y cívicas";"1";"5";"13";"65";"6";"30";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Sentido de iniciativa y espíritu emprendedor";"6";"30";"10";"50";"3";"15";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Conciencia y expresiones culturales";"0";"0";"15";"75";"2";"10";"3";"15";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Comunicación lingüística";"8";"40";"12";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"45";"10";"50";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia digital";"1";"5";"19";"95";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Aprender a aprender";"5";"25";"14";"70";"1";"5";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencias sociales y cívicas";"4";"20";"14";"70";"2";"10";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Sentido de iniciativa y espíritu emprendedor";"6";"30";"12";"60";"2";"10";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Conciencia y expresiones culturales";"2";"10";"16";"80";"2";"10";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Comunicación lingüística";"17";"42";"20";"50";"3";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia matemática y competencias básicas en ciencia y tecnología";"14";"35";"20";"50";"6";"15";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia digital";"1";"2";"38";"95";"1";"2";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Aprender a aprender";"11";"28";"24";"60";"4";"10";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencias sociales y cívicas";"5";"12";"27";"68";"8";"20";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Sentido de iniciativa y espíritu emprendedor";"12";"30";"22";"55";"5";"12";"1";"2";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Conciencia y expresiones culturales";"2";"5";"31";"78";"4";"10";"3";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Comunicación lingüística";"7";"70";"3";"30";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencia digital";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencias sociales y cívicas";"2";"20";"8";"80";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Sentido de iniciativa y espíritu emprendedor";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Conciencia y expresiones culturales";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Comunicación lingüística";"7";"70";"3";"30";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia digital";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencias sociales y cívicas";"2";"20";"8";"80";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Sentido de iniciativa y espíritu emprendedor";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Conciencia y expresiones culturales";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"23";"Comunicación lingüística";"7";"30";"12";"52";"4";"17";"0";"0";"0";"0"
