"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"27";"Aprender a aprender";"12";"44";"5";"19";"9";"33";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"27";"Competencias sociales y cívicas";"7";"26";"8";"30";"6";"22";"6";"22";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"27";"Sentido de iniciativa y espíritu emprendedor";"9";"33";"8";"30";"9";"33";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"27";"Conciencia y expresiones culturales";"6";"22";"10";"37";"9";"33";"2";"7";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Comunicación lingüística";"36";"34";"48";"45";"18";"17";"4";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Competencia matemática y competencias básicas en ciencia y tecnología";"52";"49";"36";"34";"15";"14";"3";"3";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Competencia digital";"18";"17";"68";"64";"18";"17";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Aprender a aprender";"41";"39";"40";"38";"20";"19";"5";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Competencias sociales y cívicas";"18";"17";"61";"58";"19";"18";"8";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Sentido de iniciativa y espíritu emprendedor";"44";"42";"40";"38";"20";"19";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"106";"Conciencia y expresiones culturales";"21";"20";"58";"55";"24";"23";"3";"3";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Comunicación lingüística";"4";"17";"15";"62";"5";"21";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"42";"11";"46";"3";"12";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Competencia digital";"6";"25";"14";"58";"4";"17";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Aprender a aprender";"7";"29";"11";"46";"6";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Competencias sociales y cívicas";"5";"21";"15";"62";"4";"17";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Sentido de iniciativa y espíritu emprendedor";"6";"25";"12";"50";"6";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"24";"Conciencia y expresiones culturales";"5";"21";"19";"79";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Comunicación lingüística";"4";"25";"11";"69";"0";"0";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Competencia matemática y competencias básicas en ciencia y tecnología";"5";"31";"7";"44";"3";"19";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Competencia digital";"0";"0";"13";"81";"2";"12";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Aprender a aprender";"4";"25";"10";"62";"1";"6";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Competencias sociales y cívicas";"2";"12";"12";"75";"1";"6";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Sentido de iniciativa y espíritu emprendedor";"5";"31";"8";"50";"2";"12";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"16";"Conciencia y expresiones culturales";"3";"19";"12";"75";"0";"0";"0";"0";"1";"6"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Comunicación lingüística";"8";"20";"26";"65";"5";"12";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia matemática y competencias básicas en ciencia y tecnología";"15";"38";"18";"45";"6";"15";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia digital";"6";"15";"27";"68";"6";"15";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Aprender a aprender";"11";"28";"21";"52";"7";"18";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencias sociales y cívicas";"7";"18";"27";"68";"5";"12";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Sentido de iniciativa y espíritu emprendedor";"11";"28";"20";"50";"8";"20";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Conciencia y expresiones culturales";"8";"20";"31";"78";"0";"0";"0";"0";"1";"2"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Comunicación lingüística";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Competencia digital";"6";"75";"2";"25";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Aprender a aprender";"5";"62";"3";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Competencias sociales y cívicas";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Sentido de iniciativa y espíritu emprendedor";"6";"75";"2";"25";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2C";"8";"Conciencia y expresiones culturales";"7";"88";"1";"12";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Comunicación lingüística";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Competencia digital";"6";"75";"2";"25";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Aprender a aprender";"5";"62";"3";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Competencias sociales y cívicas";"4";"50";"4";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Sentido de iniciativa y espíritu emprendedor";"6";"75";"2";"25";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"8";"Conciencia y expresiones culturales";"7";"88";"1";"12";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Comunicación lingüística";"11";"42";"14";"54";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"16";"62";"9";"35";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia digital";"7";"27";"18";"69";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Aprender a aprender";"10";"38";"15";"58";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencias sociales y cívicas";"4";"15";"21";"81";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Sentido de iniciativa y espíritu emprendedor";"11";"42";"14";"54";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Conciencia y expresiones culturales";"5";"19";"18";"69";"3";"12";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Comunicación lingüística";"14";"54";"8";"31";"4";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"46";"8";"31";"6";"23";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia digital";"8";"31";"12";"46";"6";"23";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Aprender a aprender";"15";"58";"6";"23";"5";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencias sociales y cívicas";"11";"42";"13";"50";"2";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Sentido de iniciativa y espíritu emprendedor";"15";"58";"8";"31";"2";"8";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Conciencia y expresiones culturales";"13";"50";"11";"42";"1";"4";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Comunicación lingüística";"13";"46";"8";"29";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"17";"61";"6";"21";"5";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Competencia digital";"9";"32";"13";"46";"6";"21";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Aprender a aprender";"14";"50";"6";"21";"7";"25";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Competencias sociales y cívicas";"11";"39";"12";"43";"5";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Sentido de iniciativa y espíritu emprendedor";"15";"54";"9";"32";"4";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"28";"Conciencia y expresiones culturales";"14";"50";"7";"25";"7";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Comunicación lingüística";"38";"48";"30";"38";"12";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencia matemática y competencias básicas en ciencia y tecnología";"45";"56";"23";"29";"12";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencia digital";"24";"30";"43";"54";"13";"16";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Aprender a aprender";"39";"49";"27";"34";"13";"16";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencias sociales y cívicas";"26";"32";"46";"58";"8";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Sentido de iniciativa y espíritu emprendedor";"41";"51";"31";"39";"7";"9";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Conciencia y expresiones culturales";"32";"40";"36";"45";"11";"14";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Comunicación lingüística";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"83";"1";"8";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Competencia digital";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Aprender a aprender";"7";"58";"5";"42";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Competencias sociales y cívicas";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Sentido de iniciativa y espíritu emprendedor";"7";"58";"5";"42";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"12";"Conciencia y expresiones culturales";"4";"33";"8";"67";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Comunicación lingüística";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"83";"1";"8";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia digital";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Aprender a aprender";"7";"58";"5";"42";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencias sociales y cívicas";"6";"50";"5";"42";"1";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Sentido de iniciativa y espíritu emprendedor";"7";"58";"5";"42";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Conciencia y expresiones culturales";"4";"33";"8";"67";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Comunicación lingüística";"3";"12";"14";"58";"3";"12";"1";"4";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"17";"12";"50";"5";"21";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Competencia digital";"0";"0";"17";"71";"4";"17";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Aprender a aprender";"1";"4";"18";"75";"2";"8";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Competencias sociales y cívicas";"0";"0";"18";"75";"3";"12";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Sentido de iniciativa y espíritu emprendedor";"2";"8";"17";"71";"2";"8";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"24";"Conciencia y expresiones culturales";"1";"4";"17";"71";"3";"12";"0";"0";"3";"12"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Comunicación lingüística";"8";"31";"13";"50";"5";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"38";"8";"31";"8";"31";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"26";"Competencia digital";"4";"15";"19";"73";"3";"12";"0";"0";"0";"0"
