"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Competencias sociales y cívicas";"7";"32";"12";"55";"3";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Sentido de iniciativa y espíritu emprendedor";"8";"36";"11";"50";"2";"9";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"22";"Conciencia y expresiones culturales";"7";"32";"12";"55";"2";"9";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Comunicación lingüística";"9";"41";"8";"36";"5";"23";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"41";"10";"45";"3";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia digital";"3";"14";"13";"59";"6";"27";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Aprender a aprender";"9";"41";"10";"45";"2";"9";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencias sociales y cívicas";"3";"14";"13";"59";"6";"27";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Sentido de iniciativa y espíritu emprendedor";"5";"23";"14";"64";"3";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Conciencia y expresiones culturales";"4";"18";"11";"50";"6";"27";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Comunicación lingüística";"4";"17";"13";"57";"2";"9";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"13";"11";"48";"5";"22";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia digital";"3";"13";"10";"43";"6";"26";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Aprender a aprender";"4";"17";"11";"48";"4";"17";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencias sociales y cívicas";"2";"9";"12";"52";"4";"17";"5";"22";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Sentido de iniciativa y espíritu emprendedor";"5";"22";"9";"39";"5";"22";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Conciencia y expresiones culturales";"2";"9";"14";"61";"3";"13";"4";"17";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Comunicación lingüística";"25";"28";"41";"46";"15";"17";"8";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencia matemática y competencias básicas en ciencia y tecnología";"25";"28";"40";"45";"17";"19";"7";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencia digital";"16";"18";"50";"56";"17";"19";"6";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Aprender a aprender";"23";"26";"45";"51";"14";"16";"7";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencias sociales y cívicas";"17";"19";"47";"53";"18";"20";"7";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Sentido de iniciativa y espíritu emprendedor";"23";"26";"44";"49";"15";"17";"7";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Conciencia y expresiones culturales";"16";"18";"44";"49";"20";"22";"9";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Comunicación lingüística";"3";"25";"7";"58";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"33";"6";"50";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia digital";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Aprender a aprender";"3";"25";"7";"58";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencias sociales y cívicas";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"6";"50";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Conciencia y expresiones culturales";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Comunicación lingüística";"3";"25";"7";"58";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"33";"6";"50";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia digital";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Aprender a aprender";"3";"25";"7";"58";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencias sociales y cívicas";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"6";"50";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Conciencia y expresiones culturales";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Comunicación lingüística";"4";"20";"13";"65";"2";"10";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"4";"20";"11";"55";"4";"20";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia digital";"0";"0";"18";"90";"1";"5";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Aprender a aprender";"4";"20";"10";"50";"4";"20";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencias sociales y cívicas";"1";"5";"10";"50";"8";"40";"1";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Sentido de iniciativa y espíritu emprendedor";"5";"25";"11";"55";"2";"10";"2";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Conciencia y expresiones culturales";"0";"0";"16";"80";"1";"5";"3";"15";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Comunicación lingüística";"6";"30";"11";"55";"3";"15";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"40";"10";"50";"2";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia digital";"1";"5";"19";"95";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Aprender a aprender";"5";"25";"13";"65";"2";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencias sociales y cívicas";"4";"20";"13";"65";"3";"15";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Sentido de iniciativa y espíritu emprendedor";"6";"30";"12";"60";"2";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Conciencia y expresiones culturales";"3";"15";"15";"75";"2";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Comunicación lingüística";"10";"25";"24";"60";"5";"12";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"30";"21";"52";"6";"15";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia digital";"1";"2";"37";"92";"1";"2";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Aprender a aprender";"9";"22";"23";"58";"6";"15";"2";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencias sociales y cívicas";"5";"12";"23";"58";"11";"28";"1";"2";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Sentido de iniciativa y espíritu emprendedor";"11";"28";"23";"58";"4";"10";"2";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Conciencia y expresiones culturales";"3";"8";"31";"78";"3";"8";"3";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Comunicación lingüística";"6";"60";"3";"30";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencia digital";"5";"50";"5";"50";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Competencias sociales y cívicas";"1";"10";"9";"90";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Sentido de iniciativa y espíritu emprendedor";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"10";"Conciencia y expresiones culturales";"4";"40";"6";"60";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Comunicación lingüística";"6";"60";"3";"30";"1";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia matemática y competencias básicas en ciencia y tecnología";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencia digital";"5";"50";"5";"50";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Aprender a aprender";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Competencias sociales y cívicas";"1";"10";"9";"90";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"10";"Sentido de iniciativa y espíritu emprendedor";"3";"30";"7";"70";"0";"0";"0";"0";"0";"0"
