"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"60";"4";"20";"2";"10";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Competencia digital";"5";"25";"10";"50";"3";"15";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Aprender a aprender";"9";"45";"8";"40";"1";"5";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Competencias sociales y cívicas";"3";"15";"14";"70";"1";"5";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Sentido de iniciativa y espíritu emprendedor";"6";"30";"12";"60";"0";"0";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"20";"Conciencia y expresiones culturales";"4";"20";"13";"65";"1";"5";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Comunicación lingüística";"10";"50";"5";"25";"3";"15";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"7";"35";"10";"50";"1";"5";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Competencia digital";"3";"15";"13";"65";"2";"10";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Aprender a aprender";"7";"35";"9";"45";"2";"10";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Competencias sociales y cívicas";"3";"15";"13";"65";"2";"10";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Sentido de iniciativa y espíritu emprendedor";"2";"10";"15";"75";"1";"5";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"20";"Conciencia y expresiones culturales";"2";"10";"14";"70";"2";"10";"0";"0";"2";"10"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Comunicación lingüística";"8";"42";"4";"21";"5";"26";"2";"11";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Competencia matemática y competencias básicas en ciencia y tecnología";"7";"37";"8";"42";"2";"11";"2";"11";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Competencia digital";"3";"16";"10";"53";"6";"32";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Aprender a aprender";"6";"32";"6";"32";"5";"26";"2";"11";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Competencias sociales y cívicas";"4";"21";"8";"42";"6";"32";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Sentido de iniciativa y espíritu emprendedor";"5";"26";"8";"42";"5";"26";"1";"5";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"19";"Conciencia y expresiones culturales";"3";"16";"11";"58";"5";"26";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Comunicación lingüística";"3";"18";"11";"65";"3";"18";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"35";"9";"53";"2";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Competencia digital";"2";"12";"14";"82";"1";"6";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Aprender a aprender";"3";"18";"12";"71";"2";"12";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Competencias sociales y cívicas";"2";"12";"14";"82";"1";"6";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Sentido de iniciativa y espíritu emprendedor";"3";"18";"13";"76";"1";"6";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Conciencia y expresiones culturales";"2";"12";"14";"82";"1";"6";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Comunicación lingüística";"34";"45";"22";"29";"14";"18";"2";"3";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Competencia matemática y competencias básicas en ciencia y tecnología";"32";"42";"31";"41";"7";"9";"2";"3";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Competencia digital";"13";"17";"47";"62";"12";"16";"0";"0";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Aprender a aprender";"25";"33";"35";"46";"10";"13";"2";"3";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Competencias sociales y cívicas";"12";"16";"49";"64";"10";"13";"1";"1";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Sentido de iniciativa y espíritu emprendedor";"16";"21";"48";"63";"7";"9";"1";"1";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"76";"Conciencia y expresiones culturales";"11";"14";"52";"68";"9";"12";"0";"0";"4";"5"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Comunicación lingüística";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia digital";"2";"17";"10";"83";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Aprender a aprender";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencias sociales y cívicas";"3";"25";"8";"67";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Conciencia y expresiones culturales";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Comunicación lingüística";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia digital";"2";"17";"10";"83";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Aprender a aprender";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencias sociales y cívicas";"3";"25";"8";"67";"1";"8";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Conciencia y expresiones culturales";"1";"8";"11";"92";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Comunicación lingüística";"15";"58";"6";"23";"4";"15";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"10";"38";"12";"46";"3";"12";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia digital";"4";"15";"18";"69";"3";"12";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Aprender a aprender";"9";"35";"15";"58";"1";"4";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencias sociales y cívicas";"5";"19";"17";"65";"3";"12";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Sentido de iniciativa y espíritu emprendedor";"10";"38";"11";"42";"4";"15";"0";"0";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Conciencia y expresiones culturales";"6";"23";"16";"62";"2";"8";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Comunicación lingüística";"10";"38";"12";"46";"2";"8";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"35";"13";"50";"2";"8";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia digital";"2";"8";"21";"81";"1";"4";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Aprender a aprender";"4";"15";"17";"65";"3";"12";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencias sociales y cívicas";"2";"8";"20";"77";"2";"8";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Sentido de iniciativa y espíritu emprendedor";"5";"19";"16";"62";"3";"12";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Conciencia y expresiones culturales";"3";"12";"19";"73";"2";"8";"1";"4";"1";"4"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Comunicación lingüística";"7";"28";"12";"48";"4";"16";"2";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"7";"28";"8";"32";"10";"40";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencia digital";"4";"16";"14";"56";"7";"28";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Aprender a aprender";"4";"16";"14";"56";"7";"28";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Competencias sociales y cívicas";"3";"12";"15";"60";"7";"28";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Sentido de iniciativa y espíritu emprendedor";"4";"16";"14";"56";"5";"20";"2";"8";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"25";"Conciencia y expresiones culturales";"4";"16";"15";"60";"6";"24";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Comunicación lingüística";"32";"42";"30";"39";"10";"13";"3";"4";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencia matemática y competencias básicas en ciencia y tecnología";"26";"34";"33";"43";"15";"19";"1";"1";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencia digital";"10";"13";"53";"69";"11";"14";"1";"1";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Aprender a aprender";"17";"22";"46";"60";"11";"14";"1";"1";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencias sociales y cívicas";"10";"13";"52";"68";"12";"16";"1";"1";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Sentido de iniciativa y espíritu emprendedor";"19";"25";"41";"53";"12";"16";"3";"4";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Conciencia y expresiones culturales";"13";"17";"50";"65";"10";"13";"2";"3";"2";"3"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Comunicación lingüística";"10";"71";"4";"29";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencia matemática y competencias básicas en ciencia y tecnología";"5";"36";"8";"57";"1";"7";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencia digital";"6";"43";"8";"57";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Aprender a aprender";"9";"64";"4";"29";"1";"7";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencias sociales y cívicas";"5";"36";"9";"64";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Sentido de iniciativa y espíritu emprendedor";"9";"64";"3";"21";"2";"14";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Conciencia y expresiones culturales";"6";"43";"8";"57";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"14";"Comunicación lingüística";"10";"71";"4";"29";"0";"0";"0";"0";"0";"0"
"Segunda Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"14";"Competencia matemática y competencias básicas en ciencia y tecnología";"5";"36";"8";"57";"1";"7";"0";"0";"0";"0"
