"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Competencias sociales y cívicas";"3";"18";"10";"59";"3";"18";"1";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Sentido de iniciativa y espíritu emprendedor";"3";"18";"11";"65";"2";"12";"1";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"17";"Conciencia y expresiones culturales";"2";"12";"11";"65";"3";"18";"1";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Comunicación lingüística";"25";"32";"34";"44";"12";"16";"6";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencia matemática y competencias básicas en ciencia y tecnología";"35";"45";"31";"40";"8";"10";"3";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencia digital";"17";"22";"46";"60";"11";"14";"3";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Aprender a aprender";"22";"29";"40";"52";"11";"14";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Competencias sociales y cívicas";"19";"25";"39";"51";"15";"19";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Sentido de iniciativa y espíritu emprendedor";"18";"23";"40";"52";"15";"19";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"77";"Conciencia y expresiones culturales";"14";"18";"45";"58";"12";"16";"6";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Comunicación lingüística";"1";"8";"9";"75";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencia digital";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Aprender a aprender";"1";"8";"9";"75";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Competencias sociales y cívicas";"2";"17";"9";"75";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"12";"Conciencia y expresiones culturales";"0";"0";"11";"92";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Comunicación lingüística";"1";"8";"9";"75";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"8";"10";"83";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencia digital";"0";"0";"12";"100";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Aprender a aprender";"1";"8";"9";"75";"2";"17";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Competencias sociales y cívicas";"2";"17";"9";"75";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Sentido de iniciativa y espíritu emprendedor";"5";"42";"7";"58";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"12";"Conciencia y expresiones culturales";"0";"0";"11";"92";"1";"8";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Comunicación lingüística";"11";"42";"11";"42";"2";"8";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"35";"11";"42";"5";"19";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencia digital";"4";"15";"18";"69";"3";"12";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Aprender a aprender";"8";"31";"13";"50";"3";"12";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Competencias sociales y cívicas";"5";"19";"17";"65";"2";"8";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Sentido de iniciativa y espíritu emprendedor";"7";"27";"14";"54";"2";"8";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"26";"Conciencia y expresiones culturales";"4";"15";"16";"62";"5";"19";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Comunicación lingüística";"8";"31";"15";"58";"2";"8";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"31";"14";"54";"3";"12";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencia digital";"3";"12";"20";"77";"2";"8";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Aprender a aprender";"4";"15";"17";"65";"4";"15";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Competencias sociales y cívicas";"3";"12";"19";"73";"3";"12";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Sentido de iniciativa y espíritu emprendedor";"6";"23";"15";"58";"4";"15";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"26";"Conciencia y expresiones culturales";"3";"12";"20";"77";"2";"8";"1";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Comunicación lingüística";"6";"23";"13";"50";"5";"19";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"23";"9";"35";"8";"31";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencia digital";"4";"15";"15";"58";"5";"19";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Aprender a aprender";"4";"15";"14";"54";"6";"23";"2";"8";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Competencias sociales y cívicas";"4";"15";"15";"58";"3";"12";"4";"15";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Sentido de iniciativa y espíritu emprendedor";"4";"15";"15";"58";"3";"12";"4";"15";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3C";"26";"Conciencia y expresiones culturales";"3";"12";"13";"50";"5";"19";"5";"19";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Comunicación lingüística";"25";"32";"39";"50";"9";"12";"5";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Competencia matemática y competencias básicas en ciencia y tecnología";"23";"29";"34";"44";"16";"21";"5";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Competencia digital";"11";"14";"53";"68";"10";"13";"4";"5";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Aprender a aprender";"16";"21";"44";"56";"13";"17";"5";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Competencias sociales y cívicas";"12";"15";"51";"65";"8";"10";"7";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Sentido de iniciativa y espíritu emprendedor";"17";"22";"44";"56";"9";"12";"8";"10";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"78";"Conciencia y expresiones culturales";"10";"13";"49";"63";"12";"15";"7";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Comunicación lingüística";"7";"50";"4";"29";"3";"21";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencia matemática y competencias básicas en ciencia y tecnología";"1";"7";"11";"79";"2";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencia digital";"3";"21";"11";"79";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Aprender a aprender";"3";"21";"9";"64";"2";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Competencias sociales y cívicas";"2";"14";"12";"86";"0";"0";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Sentido de iniciativa y espíritu emprendedor";"5";"36";"7";"50";"2";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3D";"14";"Conciencia y expresiones culturales";"4";"29";"10";"71";"0";"0";"0";"0";"0";"0"
