"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1B";"22";"Conciencia y expresiones culturales";"3";"14";"16";"73";"1";"5";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Comunicación lingüística";"8";"38";"9";"43";"2";"10";"2";"10";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"43";"8";"38";"3";"14";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Competencia digital";"2";"10";"17";"81";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Aprender a aprender";"6";"29";"12";"57";"3";"14";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Competencias sociales y cívicas";"2";"10";"15";"71";"4";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Sentido de iniciativa y espíritu emprendedor";"3";"14";"16";"76";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1C";"21";"Conciencia y expresiones culturales";"1";"5";"18";"86";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Comunicación lingüística";"9";"45";"8";"40";"3";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"13";"65";"6";"30";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Competencia digital";"6";"30";"13";"65";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Aprender a aprender";"7";"35";"10";"50";"2";"10";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Competencias sociales y cívicas";"6";"30";"11";"55";"3";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Sentido de iniciativa y espíritu emprendedor";"9";"45";"8";"40";"2";"10";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"ESO1D";"20";"Conciencia y expresiones culturales";"5";"25";"13";"65";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Comunicación lingüística";"37";"45";"34";"41";"10";"12";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Competencia matemática y competencias básicas en ciencia y tecnología";"50";"60";"23";"28";"8";"10";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Competencia digital";"20";"24";"52";"63";"9";"11";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Aprender a aprender";"22";"27";"49";"59";"11";"13";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Competencias sociales y cívicas";"13";"16";"56";"67";"13";"16";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Sentido de iniciativa y espíritu emprendedor";"24";"29";"50";"60";"8";"10";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"1º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"83";"Conciencia y expresiones culturales";"11";"13";"59";"71";"11";"13";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Comunicación lingüística";"6";"26";"12";"52";"3";"13";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"9";"39";"6";"26";"7";"30";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencia digital";"5";"22";"3";"13";"13";"57";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Aprender a aprender";"7";"30";"11";"48";"4";"17";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Competencias sociales y cívicas";"5";"22";"8";"35";"7";"30";"3";"13";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Sentido de iniciativa y espíritu emprendedor";"9";"39";"10";"43";"3";"13";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2A";"23";"Conciencia y expresiones culturales";"5";"22";"8";"35";"7";"30";"3";"13";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Comunicación lingüística";"11";"52";"6";"29";"3";"14";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"38";"11";"52";"1";"5";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Competencia digital";"8";"38";"11";"52";"1";"5";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Aprender a aprender";"7";"33";"11";"52";"2";"10";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Competencias sociales y cívicas";"6";"29";"13";"62";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Sentido de iniciativa y espíritu emprendedor";"6";"29";"11";"52";"4";"19";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2B";"21";"Conciencia y expresiones culturales";"8";"38";"11";"52";"1";"5";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Comunicación lingüística";"13";"59";"8";"36";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"55";"6";"27";"4";"18";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencia digital";"10";"45";"10";"45";"2";"9";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Aprender a aprender";"10";"45";"10";"45";"2";"9";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Competencias sociales y cívicas";"5";"23";"10";"45";"7";"32";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Sentido de iniciativa y espíritu emprendedor";"9";"41";"12";"55";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2C";"22";"Conciencia y expresiones culturales";"6";"27";"15";"68";"0";"0";"1";"5";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Comunicación lingüística";"6";"26";"11";"48";"5";"22";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"5";"22";"9";"39";"4";"17";"5";"22";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencia digital";"5";"22";"11";"48";"5";"22";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Aprender a aprender";"6";"26";"10";"43";"5";"22";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Competencias sociales y cívicas";"6";"26";"10";"43";"5";"22";"2";"9";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Sentido de iniciativa y espíritu emprendedor";"7";"30";"8";"35";"7";"30";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"ESO2D";"23";"Conciencia y expresiones culturales";"3";"13";"11";"48";"8";"35";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Comunicación lingüística";"36";"40";"37";"42";"12";"13";"4";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencia matemática y competencias básicas en ciencia y tecnología";"34";"38";"32";"36";"16";"18";"7";"8";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencia digital";"28";"31";"35";"39";"21";"24";"5";"6";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Aprender a aprender";"30";"34";"42";"47";"13";"15";"4";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Competencias sociales y cívicas";"22";"25";"41";"46";"21";"24";"5";"6";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Sentido de iniciativa y espíritu emprendedor";"31";"35";"41";"46";"15";"17";"2";"2";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"2º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"89";"Conciencia y expresiones culturales";"22";"25";"45";"51";"16";"18";"6";"7";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Comunicación lingüística";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Competencia digital";"2";"15";"11";"85";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Aprender a aprender";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Competencias sociales y cívicas";"1";"8";"12";"92";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Sentido de iniciativa y espíritu emprendedor";"9";"69";"4";"31";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO2E";"13";"Conciencia y expresiones culturales";"2";"15";"11";"85";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Comunicación lingüística";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia digital";"2";"15";"11";"85";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Aprender a aprender";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencias sociales y cívicas";"1";"8";"12";"92";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Sentido de iniciativa y espíritu emprendedor";"9";"69";"4";"31";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Primer curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Conciencia y expresiones culturales";"2";"15";"11";"85";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Comunicación lingüística";"7";"35";"9";"45";"4";"20";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"8";"40";"7";"35";"5";"25";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencia digital";"0";"0";"19";"95";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Aprender a aprender";"6";"30";"10";"50";"4";"20";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Competencias sociales y cívicas";"3";"15";"15";"75";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Sentido de iniciativa y espíritu emprendedor";"6";"30";"12";"60";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3A";"20";"Conciencia y expresiones culturales";"0";"0";"18";"90";"2";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Comunicación lingüística";"10";"50";"10";"50";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"60";"7";"35";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencia digital";"1";"5";"18";"90";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Aprender a aprender";"5";"25";"14";"70";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Competencias sociales y cívicas";"1";"5";"19";"95";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Sentido de iniciativa y espíritu emprendedor";"5";"25";"14";"70";"1";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"ESO3B";"20";"Conciencia y expresiones culturales";"6";"30";"8";"40";"6";"30";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Comunicación lingüística";"17";"42";"19";"48";"4";"10";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia matemática y competencias básicas en ciencia y tecnología";"20";"50";"14";"35";"6";"15";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencia digital";"1";"2";"37";"92";"2";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Aprender a aprender";"11";"28";"24";"60";"5";"12";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Competencias sociales y cívicas";"4";"10";"34";"85";"2";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Sentido de iniciativa y espíritu emprendedor";"11";"28";"26";"65";"3";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"3º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"40";"Conciencia y expresiones culturales";"6";"15";"26";"65";"8";"20";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Comunicación lingüística";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"92";"1";"8";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Competencia digital";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Aprender a aprender";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Competencias sociales y cívicas";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Sentido de iniciativa y espíritu emprendedor";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"ESO3C";"13";"Conciencia y expresiones culturales";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Comunicación lingüística";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia matemática y competencias básicas en ciencia y tecnología";"12";"92";"1";"8";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencia digital";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Aprender a aprender";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Competencias sociales y cívicas";"6";"46";"7";"54";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Sentido de iniciativa y espíritu emprendedor";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"13";"Conciencia y expresiones culturales";"8";"62";"5";"38";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"23";"Comunicación lingüística";"8";"35";"12";"52";"3";"13";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"23";"Competencia matemática y competencias básicas en ciencia y tecnología";"19";"83";"3";"13";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"23";"Competencia digital";"4";"17";"15";"65";"4";"17";"0";"0";"0";"0"
